"","hh_size","n_children","region_type","hh_autos","n_emp","dist_to_transit","hh_income","trip_length_km","weight"
"9821",2,0,"rural",1,2,0.7,3590,0.98,0.394140179
"9822",2,0,"rural",1,2,0.7,3590,1.47,0.393699259
"9823",4,2,"urban",3,1,0.7,4250,9.5,0.746930306
"9824",4,0,"urban",3,2,0.15,4538,1.47,0.148106258
"9825",4,0,"urban",3,2,0.15,4538,17.1,0.512117564
"9826",3,0,"urban",3,3,0.05,4854,4.28,0.184129168
"9827",3,0,"urban",3,3,0.05,4854,38,0.478536191
"9828",4,0,"metropolitan",0,2,0.7,2412,9.03,0.183274218
"9829",4,0,"metropolitan",0,2,0.7,2412,10.83,0.188160992
"9830",3,1,"urban",1,1,1.5,2295,2.85,1.181380391
"9831",4,0,"metropolitan",1,3,0.05,5362,4.9,0.101669245
"9832",4,0,"metropolitan",1,3,0.05,5362,6.32,0.248586071
"9833",5,3,"rural",2,2,3.5,4360,33.25,1.003362674
"9834",5,3,"rural",2,2,3.5,4360,4.75,1.002240226
"9835",3,0,"urban",4,1,0.05,4711,4.75,0.578905021
"9836",3,0,"urban",4,1,0.05,4711,38,1.224510861
"9837",3,1,"metropolitan",2,2,0.15,4298,19,1.381982286
"9838",3,1,"metropolitan",2,2,0.15,4298,11.4,1.439368789
"9839",3,0,"urban",1,2,0.15,2562,5.88,0.426840956
"9840",3,0,"urban",1,2,0.15,2562,45.13,0.555517392
"9841",4,0,"metropolitan",2,2,0.7,4226,15.2,0.793480651
"9842",4,0,"metropolitan",2,2,0.7,4226,15.2,0.80056946
"9843",4,0,"metropolitan",2,2,0.7,4226,2.85,1.206215316
"9844",3,1,"metropolitan",2,1,0.05,5618,7.6,0.641992764
"9845",1,0,"urban",1,1,0.05,1820,0.49,1.529920192
"9846",3,2,"rural",1,1,0.7,2239,19,0.467844422
"9847",3,0,"metropolitan",2,2,0.7,4192,26.51,0.07737867
"9848",3,0,"metropolitan",2,2,0.7,4192,3.16,0.063517009
"9849",4,0,"metropolitan",2,2,0.15,4348,19,0.522006113
"9850",4,0,"metropolitan",2,2,0.15,4348,19,0.557631518
"9851",4,2,"metropolitan",2,2,0.7,2015,4.75,0.061597919
"9852",4,2,"metropolitan",2,2,0.15,3366,30.4,1.407807257
"9853",3,1,"urban",1,1,0.3,1919,11.4,1.520443305
"9854",4,2,"metropolitan",1,2,0.7,3347,11.4,0.079951085
"9855",3,0,"urban",3,3,0.3,3153,35.2,0.314986352
"9856",3,0,"urban",3,3,0.3,3153,7.6,0.303728711
"9857",3,0,"urban",3,3,0.3,3153,10.45,0.489885158
"9858",2,0,"metropolitan",1,1,0.7,3262,20.9,0.294756764
"9859",2,0,"metropolitan",1,2,0.7,2607,18.05,0.577878929
"9860",2,0,"metropolitan",1,2,0.7,2607,11.73,0.532157974
"9861",4,2,"metropolitan",1,1,0.7,3908,16.66,0.651497069
"9862",2,0,"rural",2,1,0.05,2582,11.88,0.397539753
"9863",2,0,"urban",2,1,0.3,2038,2.85,0.041270665
"9864",4,0,"urban",2,2,0.3,2980,7.6,0.380711817
"9865",4,0,"urban",2,2,0.3,2980,3.61,0.392662299
"9866",4,0,"urban",2,1,0.15,2047,7.6,1.572356426
"9867",4,0,"urban",2,1,0.15,2047,5.7,1.344932828
"9868",5,3,"rural",1,1,3.5,3430,61.75,1.324353099
"9869",3,0,"rural",2,2,0.15,1140,2.85,1.413509379
"9870",4,2,"urban",2,2,1.5,3605,36.1,0.355766053
"9871",4,2,"metropolitan",1,1,0.3,1566,16.15,0.453235499
"9872",2,0,"metropolitan",2,1,0.05,2582,19.95,0.569149724
"9873",3,1,"urban",3,3,0.7,1256,5.7,0.794154762
"9874",3,1,"urban",3,3,0.7,1256,11.4,0.858841392
"9875",5,2,"metropolitan",2,2,0.7,6740,35.15,0.410521557
"9876",4,2,"urban",2,1,0.7,2442,16.15,0.064562122
"9877",3,0,"metropolitan",2,3,0.3,3010,20.9,1.365893601
"9878",3,0,"metropolitan",2,3,0.3,3010,19.95,0.946654622
"9879",3,0,"metropolitan",2,3,0.3,3010,38,1.46494976
"9880",3,1,"metropolitan",2,1,0.7,2603,11.4,0.154502135
"9881",2,0,"metropolitan",2,2,0.7,2285,19,0.313141469
"9882",2,0,"metropolitan",1,1,0.05,1935,1.9,0.100888564
"9883",3,0,"metropolitan",2,2,0.3,5227,6.77,0.420690068
"9884",3,0,"metropolitan",2,2,0.3,5227,2.26,0.420690068
"9885",2,0,"urban",1,1,0.7,1932,5.88,1.338598359
"9886",4,2,"urban",1,2,0.15,1798,1.9,0.445464962
"9887",4,1,"metropolitan",2,2,1.5,2539,16.15,0.600820164
"9888",4,1,"metropolitan",2,2,1.5,2539,22.56,0.342250172
"9889",5,0,"metropolitan",4,3,0.3,5583,17.1,0.894272037
"9890",3,1,"urban",2,1,0.3,1926,43.23,0.366723494
"9891",3,1,"metropolitan",1,1,0.3,2419,0.95,0.525720388
"9892",4,1,"urban",2,2,0.05,3511,0.49,0.607919605
"9893",4,1,"urban",2,2,0.05,3511,72.2,0.597941417
"9894",6,1,"metropolitan",3,2,0.3,4854,7.6,0.363245007
"9895",6,1,"metropolitan",3,2,0.3,4854,0.98,0.649937044
"9896",2,0,"metropolitan",2,1,0.15,7377,3.92,0.355543045
"9897",2,0,"rural",2,2,3.5,2338,8.55,0.333585275
"9898",2,0,"rural",2,2,3.5,2338,5.7,0.333212097
"9899",2,0,"urban",2,0,0.3,4817,57,0.558901962
"9900",1,0,"urban",1,1,0.05,1072,2.09,1.198915471
"9901",3,1,"rural",1,2,0.7,2253,3.8,1.309884005
"9902",3,1,"rural",1,2,0.7,2253,3.8,2.167968199
"9903",2,0,"metropolitan",0,1,0.05,1131,7.84,1.227637557
"9904",2,0,"urban",2,1,0.7,2302,9.5,1.141460363
"9905",2,0,"metropolitan",1,2,0.3,3137,2.85,0.755818105
"9906",2,0,"metropolitan",1,2,0.3,3137,0.88,0.759310587
"9907",2,0,"metropolitan",1,1,0.7,2236,3.8,0.123954226
"9908",4,1,"urban",3,2,0.15,3881,9.5,0.394817724
"9909",4,1,"urban",3,2,0.15,3881,4.75,0.376285376
"9910",4,1,"urban",3,2,0.15,3881,4.75,0.376285376
"9911",4,2,"urban",1,2,0.3,1786,7.6,0.753934101
"9912",3,0,"urban",2,2,0.7,1153,6.86,0.29095686
"9913",2,0,"metropolitan",0,2,0.05,2738,3.61,0.510314907
"9914",2,0,"metropolitan",0,2,0.05,2738,12.91,0.286349685
"9915",2,0,"metropolitan",1,1,0.3,4192,5.42,0.377374804
"9916",5,3,"metropolitan",1,1,1.5,3280,2.45,1.078643274
"9917",5,3,"metropolitan",1,1,1.5,3280,1.96,1.074026652
"9918",5,3,"metropolitan",1,1,1.5,3280,2.45,1.074026652
"9919",3,1,"metropolitan",1,2,0.15,3753,13.54,0.671364997
"9920",2,0,"metropolitan",0,1,0.05,1353,0.98,1.090376115
"9921",1,0,"metropolitan",1,1,0.3,2260,1.81,1.393230584
"9922",1,0,"metropolitan",1,1,0.7,1253,12.35,2.441251025
"9923",4,1,"urban",2,3,1.5,5362,1.9,0.893381601
"9924",1,0,"metropolitan",1,1,0.3,1641,12.64,2.401008886
"9925",3,0,"metropolitan",3,3,0.15,6045,7.6,0.348709566
"9926",3,0,"metropolitan",3,3,0.15,6045,7.6,0.929347077
"9927",4,2,"urban",1,2,0.05,1635,13.3,0.289018461
"9928",3,1,"urban",3,2,0.3,3777,34.2,0.891628806
"9929",3,0,"urban",3,3,0.7,6647,4.75,0.616876906
"9930",3,0,"urban",3,3,0.7,6647,5.7,0.627171082
"9931",3,0,"urban",3,3,0.7,6647,4.75,1.093121389
"9932",4,2,"rural",2,2,0.7,2047,0.95,0.804426765
"9933",4,1,"urban",2,2,0.7,4599,24.7,0.385579574
"9934",4,1,"urban",2,2,0.7,4599,7.6,0.392013959
"9935",4,1,"metropolitan",1,1,0.05,2970,0.2,0.081053626
"9936",3,0,"metropolitan",2,3,0.15,4439,9.93,0.772827076
"9937",3,0,"metropolitan",2,3,0.15,4439,16.63,1.813847517
"9938",4,2,"urban",1,2,0.3,1765,2.71,0.105438711
"9939",4,2,"urban",1,2,0.3,1765,7.6,0.086989555
"9940",2,0,"metropolitan",2,2,0.05,1464,10.45,0.840032598
"9941",2,0,"metropolitan",2,1,0.7,4023,15.2,1.427752479
"9942",1,0,"urban",0,1,0.7,1650,0.29,2.501334021
"9943",4,0,"metropolitan",2,1,0.15,4495,20.9,0.461243284
"9944",4,2,"metropolitan",1,2,0.3,5452,18.05,0.576387544
"9945",4,2,"metropolitan",1,2,0.3,5452,2.85,0.555787402
"9946",4,1,"metropolitan",2,2,0.05,4192,23.75,0.381483769
"9947",4,1,"metropolitan",2,2,0.05,4192,3.8,0.698744378
"9948",5,0,"urban",3,3,0.7,4170,32.49,0.330664202
"9949",5,0,"urban",3,3,0.7,4170,7.22,0.826271935
"9950",5,0,"urban",3,3,0.7,4170,5.88,0.793329121
"9951",3,1,"metropolitan",2,2,0.3,2232,22.56,1.813950064
"9952",2,0,"urban",2,2,0.7,3099,6.65,0.419723543
"9953",2,0,"urban",2,2,0.7,3099,6.65,0.374308955
"9954",4,2,"urban",2,2,0.05,3164,23.75,0.401598908
"9955",4,2,"urban",2,2,0.05,3164,20.9,0.348336759
"9956",3,1,"metropolitan",1,2,0.3,1894,12.35,0.302337908
"9957",3,1,"metropolitan",1,2,0.3,1894,12.35,0.314412874
"9958",4,1,"urban",2,2,0.15,2353,9.5,0.620229353
"9959",3,1,"metropolitan",2,2,0.05,881,4.75,0.433535506
"9960",3,1,"metropolitan",2,2,0.05,881,12.35,0.449604408
"9961",4,0,"metropolitan",3,2,0.05,6045,12.35,0.776424086
"9962",4,0,"metropolitan",3,2,0.05,6045,12.35,0.808664922
"9963",4,0,"urban",2,2,0.7,4553,1.47,0.110172251
"9964",4,0,"urban",2,2,0.7,4553,0.19,0.127018049
"9965",3,0,"metropolitan",2,1,1.5,2397,17.1,0.533112601
"9966",2,0,"metropolitan",1,1,0.15,1964,8.55,0.678466848
"9967",5,2,"urban",2,4,0.7,2531,4.75,0.316127169
"9968",3,0,"metropolitan",2,1,1.5,5306,36.1,0.672661758
"9969",2,0,"urban",2,1,0.3,2338,2.85,0.858215232
"9970",2,0,"urban",2,1,0.3,2338,3.8,0.912753842
"9971",2,0,"urban",1,1,0.7,1428,61.75,0.279862539
"9972",2,0,"urban",2,1,0.7,2295,4.28,0.3045434
"9973",4,1,"metropolitan",1,2,0.7,4524,10.83,0.432608362
"9974",4,1,"metropolitan",1,2,0.7,4524,10.83,0.415360607
"9975",2,0,"urban",2,1,0.3,2804,0.38,0.484569506
"9976",2,0,"rural",1,1,0.3,3170,10.45,1.415842166
"9977",1,0,"metropolitan",2,1,0.05,1780,45.13,3.853350499
"9978",3,1,"metropolitan",2,1,0.7,2813,12.35,0.900454995
"9979",2,0,"metropolitan",1,1,0.05,2985,33.25,0.085331053
"9980",3,0,"metropolitan",3,3,0.15,4386,20.9,0.311742312
"9981",3,0,"metropolitan",3,3,0.15,4386,11.4,0.29306751
"9982",2,0,"urban",1,2,0.7,2253,2.94,2.418952835
"9983",5,3,"urban",1,1,0.05,2408,3.43,1.012507561
"9984",2,0,"urban",2,2,1.5,3936,14.25,0.795812895
"9985",1,0,"metropolitan",1,1,0.3,1677,0.49,1.414515551
"9986",2,1,"urban",1,1,0.3,1716,2.85,0.617560908
"9987",2,0,"rural",2,2,0.15,1653,5.7,0.446051437
"9988",2,0,"metropolitan",1,1,0.15,2457,63.65,0.517700729
"9989",3,1,"urban",1,2,0.05,2823,2.94,0.577787284
"9990",3,0,"metropolitan",2,1,0.05,1765,23.75,0.289655337
"9991",3,1,"metropolitan",2,2,0.3,2120,11.4,0.802842656
"9992",3,1,"metropolitan",2,2,0.3,2120,5.7,1.067865459
"9993",2,0,"urban",1,2,0.3,2180,15.34,0.388280254
"9994",2,0,"urban",1,2,0.3,2180,9.5,0.402671779
"9995",2,0,"metropolitan",2,2,1.5,3164,23.75,0.545245721
"9996",3,1,"metropolitan",1,2,0.15,2034,9.5,1.246409326
"9997",2,0,"urban",1,1,0.3,4614,0.29,0.369228132
"9998",4,2,"metropolitan",2,1,0.3,2021,7.13,0.524833545
"9999",4,2,"metropolitan",2,1,0.3,2021,0.36,0.524833545
"10000",4,2,"metropolitan",2,1,0.3,2021,7.13,0.781006155
"10001",2,0,"rural",1,0,0.3,1701,0.98,1.652744682
"10002",2,0,"metropolitan",1,1,0.7,1015,2.38,0.401400015
"10003",3,0,"urban",3,2,0.7,4386,8.55,0.326218636
"10004",2,0,"rural",2,2,0.7,2892,71.25,0.544320212
"10005",2,0,"rural",2,2,0.7,2892,47.5,0.685279238
"10006",5,2,"metropolitan",1,2,0.05,3227,18.95,0.614568291
"10007",1,0,"urban",1,1,0.05,1114,20.31,1.364014684
"10008",3,0,"urban",2,2,0.3,2299,6.18,0.326310336
"10009",3,0,"urban",2,2,0.3,2299,6.18,0.251777321
"10010",3,0,"metropolitan",2,2,0.7,2782,0.98,0.382570724
"10011",5,3,"rural",2,2,0.3,3597,2.85,0.913074118
"10012",5,3,"rural",2,2,0.3,3597,29.45,0.958043732
"10013",2,0,"rural",1,1,0.3,2760,1.99,1.471553398
"10014",2,1,"metropolitan",1,1,0.05,1686,11.4,0.432106156
"10015",3,1,"metropolitan",2,2,0.15,5253,10.45,0.654674085
"10016",3,0,"rural",2,1,0.7,5059,0.1,0.135044678
"10017",5,1,"metropolitan",2,2,0.05,2180,4.75,0.462518571
"10018",5,1,"metropolitan",2,2,0.05,2180,0.1,0.462518571
"10019",2,0,"metropolitan",1,2,0.15,2511,10.45,0.838722836
"10020",2,0,"metropolitan",1,2,0.15,2511,10.45,0.805283615
"10021",1,0,"urban",1,1,0.3,2755,8.55,5.379704447
"10022",3,0,"urban",3,3,0.3,2539,2.94,0.798731925
"10023",3,0,"urban",3,3,0.3,2539,5.7,2.566581496
"10024",3,1,"metropolitan",1,1,0.3,2401,2.85,0.559639523
"10025",3,1,"metropolitan",1,1,0.3,2401,0.78,0.718552788
"10026",2,0,"rural",1,1,0.7,1557,23.75,0.545051059
"10027",2,0,"metropolitan",2,2,0.3,2364,17.1,2.285873748
"10028",2,0,"metropolitan",2,2,0.3,2364,28.5,2.380794141
"10029",2,0,"urban",1,1,0.7,1698,19.95,1.515911662
"10030",2,0,"metropolitan",2,2,0.05,4286,7.6,1.130528451
"10031",3,1,"urban",2,2,0.3,2080,7.6,0.64873178
"10032",3,0,"rural",1,3,1.5,4695,5.88,0.422389766
"10033",3,0,"rural",1,3,1.5,4695,52.25,0.413854737
"10034",3,0,"rural",1,3,1.5,4695,5.88,0.54176599
"10035",2,0,"urban",1,2,0.7,2367,4.75,0.323916666
"10036",2,0,"urban",1,2,0.7,2367,0.49,0.453374681
"10037",4,2,"metropolitan",2,1,0.7,3238,4.75,0.569315229
"10038",4,2,"metropolitan",2,1,0.7,3238,4.75,0.569315229
"10039",2,0,"rural",2,1,1.5,4310,3.43,0.713398784
"10040",3,1,"metropolitan",2,2,0.15,1551,4.75,0.965651046
"10041",3,1,"metropolitan",2,2,0.15,1551,7.6,0.961209493
"10042",2,0,"metropolitan",0,2,0.7,4063,2.26,1.790275002
"10043",3,1,"rural",2,1,0.7,2236,28.5,0.7220937
"10044",1,0,"metropolitan",1,1,15,1731,9.5,1.793139311
"10045",3,1,"metropolitan",2,3,1.5,3753,11.4,0.450432033
"10046",3,1,"metropolitan",2,3,1.5,3753,11.4,0.422456709
"10047",3,1,"metropolitan",2,3,0.3,3078,19,0.573705805
"10048",3,1,"metropolitan",2,3,0.3,3078,20.9,0.982822191
"10049",3,1,"metropolitan",2,3,0.3,3078,63.18,1.454876324
"10050",4,0,"metropolitan",4,4,0.15,2827,0.2,0.389421234
"10051",4,0,"metropolitan",4,4,0.15,2827,33.25,0.902364228
"10052",4,0,"metropolitan",5,1,0.15,3881,15.2,1.273007048
"10053",2,0,"metropolitan",2,2,0.3,1743,13.3,0.355988664
"10054",1,0,"metropolitan",1,1,0.7,3532,4.28,1.238555256
"10055",5,1,"urban",3,3,0.05,5334,17.1,0.348528707
"10056",5,1,"urban",3,3,0.05,5334,19,0.617601633
"10057",5,1,"urban",3,3,0.05,5334,18.05,0.617601633
"10058",4,2,"metropolitan",2,2,0.3,2818,11.4,0.323738116
"10059",2,0,"metropolitan",2,2,3.5,5692,28.5,0.989888483
"10060",2,0,"metropolitan",2,2,3.5,5692,2.85,0.998731962
"10061",2,0,"metropolitan",2,2,3.5,5692,2.85,0.998731962
"10062",2,0,"urban",2,1,0.7,2582,8.55,0.408492217
"10063",3,0,"urban",3,3,0.05,5105,12.35,1.240032997
"10064",2,0,"rural",3,2,0.7,8092,20.9,0.406902293
"10065",2,0,"rural",3,2,0.7,8092,22.8,0.406447097
"10066",3,1,"metropolitan",2,2,0.05,1557,28.5,0.85080888
"10067",5,0,"metropolitan",2,3,0.05,3437,7.22,0.649892181
"10068",5,0,"metropolitan",2,3,0.05,3437,36.1,0.550473673
"10069",4,2,"metropolitan",2,2,0.7,2632,42.75,1.471156554
"10070",4,2,"metropolitan",2,2,0.7,2632,23.75,1.484299593
"10071",4,2,"urban",2,1,0.7,2566,21.85,0.77503832
"10072",3,1,"metropolitan",1,0,0.05,1092,4.51,1.330071329
"10073",1,0,"metropolitan",1,1,0.3,2320,13.3,2.455138214
"10074",3,1,"rural",2,3,0.3,4192,3.8,0.548333785
"10075",3,1,"rural",2,3,0.3,4192,1.9,0.477738778
"10076",3,1,"rural",2,3,0.3,4192,3.8,0.691562363
"10077",4,1,"metropolitan",2,3,0.7,3238,7.6,0.381566639
"10078",4,1,"metropolitan",2,3,0.7,3238,0.78,0.406054681
"10079",4,1,"metropolitan",2,3,0.7,3238,10.45,0.353372502
"10080",2,0,"urban",1,2,0.7,3583,5.23,1.294395631
"10081",2,0,"urban",1,2,0.7,3583,2.45,0.883336627
"10082",1,0,"metropolitan",1,1,0.7,2850,11.4,1.94911589
"10083",2,0,"metropolitan",2,1,0.15,1941,17.58,0.394899063
"10084",1,0,"metropolitan",1,1,0.3,985,18.05,1.313229163
"10085",6,1,"rural",1,1,0.15,1075,4.75,0.207978668
"10086",3,1,"metropolitan",1,2,0.15,4746,5.42,0.572997574
"10087",3,0,"urban",2,2,1.5,2661,18.05,0.347778284
"10088",4,0,"metropolitan",3,4,0.15,2960,17.1,0.145804516
"10089",4,0,"metropolitan",3,4,0.15,2960,20.9,0.179266017
"10090",4,0,"metropolitan",3,4,0.15,2960,23.75,0.160613593
"10091",4,2,"urban",1,1,0.3,2401,5.7,0.417712714
"10092",3,0,"metropolitan",3,1,0.7,8505,0.1,1.627813679
"10093",4,2,"metropolitan",1,2,0.3,4203,0.98,0.558927626
"10094",2,0,"metropolitan",3,1,0.7,1807,2.38,0.488451404
"10095",2,0,"metropolitan",1,2,0.3,2153,17.15,1.161889008
"10096",2,0,"metropolitan",1,1,0.3,1620,0.76,0.238918664
"10097",4,0,"metropolitan",2,4,0.7,1265,0.59,0.325366048
"10098",4,0,"metropolitan",2,4,0.7,1265,0.59,0.325366048
"10099",4,0,"metropolitan",2,4,0.7,1265,1.14,0.949439486
"10100",4,0,"metropolitan",2,4,0.7,1265,12.35,0.774348277
"10101",3,0,"metropolitan",3,3,0.15,4994,11.4,0.77625561
"10102",3,0,"urban",1,3,0.3,2295,2.26,0.455587137
"10103",3,0,"urban",1,3,0.3,2295,2.38,0.525248318
"10104",3,0,"urban",1,3,0.3,2295,9.03,0.76033595
"10105",4,2,"rural",1,1,0.7,2327,0.67,0.496172245
"10106",2,0,"metropolitan",2,1,0.7,3590,4.75,0.871427164
"10107",4,0,"metropolitan",3,4,3.5,5516,10.45,0.738164466
"10108",4,0,"metropolitan",3,4,3.5,5516,3.8,0.768816579
"10109",3,1,"rural",2,2,0.05,2503,6.65,2.062593328
"10110",3,1,"rural",2,2,0.05,2503,7.6,1.638668316
"10111",3,0,"metropolitan",1,3,0.05,4630,9.03,0.547000893
"10112",3,0,"metropolitan",1,3,0.05,4630,5.7,0.598738392
"10113",3,0,"metropolitan",1,3,0.05,4630,8.12,1.308026811
"10114",1,0,"metropolitan",0,1,0.05,1305,31.59,1.870575264
"10115",3,0,"urban",3,1,0.15,3057,11.4,1.341885538
"10116",1,0,"rural",1,1,0.3,2021,27.55,1.912447085
"10117",5,0,"metropolitan",3,3,0.3,5618,29.45,0.41129888
"10118",5,0,"metropolitan",3,3,0.3,5618,28.5,0.884067743
"10119",3,0,"metropolitan",1,2,0.7,4932,2.94,0.44036935
"10120",4,2,"metropolitan",1,2,0.3,3137,10.45,0.902261814
"10121",1,0,"rural",0,1,0.15,850,1.35,2.393959952
"10122",2,0,"metropolitan",2,1,0.7,1786,38,2.100281319
"10123",4,1,"metropolitan",2,1,0.3,4348,9.5,0.51204249
"10124",3,0,"metropolitan",2,3,0.05,4043,11.88,0.739238016
"10125",3,0,"metropolitan",2,3,0.05,4043,0.88,1.066619707
"10126",3,1,"metropolitan",1,1,0.7,3464,12.35,0.838143119
"10127",2,0,"metropolitan",2,2,0.3,3244,9.6,0.862995261
"10128",2,0,"metropolitan",2,2,0.3,3244,47.5,0.832151733
"10129",2,0,"metropolitan",2,2,0.7,3974,32.3,0.817308548
"10130",2,0,"metropolitan",1,2,0.3,3347,6.65,0.322824991
"10131",3,1,"rural",1,1,0.15,1948,1.96,0.182080774
"10132",4,2,"metropolitan",2,2,0.3,2975,12.35,0.671881811
"10133",4,2,"metropolitan",2,2,0.3,2975,1.9,0.683093885
"10134",3,1,"urban",2,2,0.05,3450,13.3,1.101529257
"10135",4,1,"metropolitan",2,3,0.7,2632,7.6,0.329505751
"10136",2,0,"metropolitan",1,2,0.3,3347,18.05,0.767984935
"10137",2,0,"metropolitan",1,2,0.3,3347,8.55,0.701622696
"10138",4,2,"metropolitan",1,2,0.7,1506,1.9,1.250621177
"10139",4,1,"metropolitan",1,2,0.3,4386,4.21,0.107412789
"10140",4,1,"metropolitan",1,2,0.3,4386,11.76,0.03774022
"10141",5,3,"urban",1,1,0.3,1623,0.39,1.190659351
"10142",2,0,"metropolitan",2,2,0.15,3126,47.5,0.136861893
"10143",2,0,"metropolitan",2,2,0.15,3126,2.94,0.16588821
"10144",3,1,"metropolitan",2,2,0.3,3072,18.05,0.707135061
"10145",3,1,"metropolitan",2,2,0.3,3072,19,1.076788505
"10146",3,1,"metropolitan",1,2,0.05,2285,0.39,0.532681216
"10147",3,1,"metropolitan",1,2,0.05,2285,38,0.55395578
"10148",4,2,"metropolitan",1,1,0.05,1768,12.35,1.182721007
"10149",2,0,"rural",2,2,1.5,4495,16.15,0.840084801
"10150",3,0,"urban",5,2,0.3,1707,14.25,0.498351511
"10151",3,0,"urban",5,2,0.3,1707,85.5,1.142117676
"10152",3,1,"metropolitan",1,2,0.05,3744,4.9,0.132864646
"10153",3,1,"metropolitan",2,2,0.7,3540,38,0.429635261
"10154",4,1,"metropolitan",3,1,0.7,7797,36.1,0.23675866
"10155",2,0,"metropolitan",1,1,0.3,1596,0.78,0.520092919
"10156",2,0,"urban",3,1,0.15,4203,14.25,0.07748231
"10157",4,1,"metropolitan",2,1,0.3,3099,0.48,0.474069987
"10158",2,0,"metropolitan",2,1,0.3,2278,0.49,0.431070922
"10159",2,0,"metropolitan",2,1,0.3,2278,0.49,0.431070922
"10160",3,0,"metropolitan",2,3,0.05,3041,7.6,0.917754419
"10161",3,0,"metropolitan",2,3,0.05,3041,4.51,0.804567556
"10162",3,2,"metropolitan",1,1,0.3,2390,9.93,0.446778535
"10163",4,0,"metropolitan",2,2,0.3,3164,9.5,0.39966721
"10164",5,0,"urban",3,3,0.05,3262,38.95,0.731080807
"10165",4,2,"metropolitan",2,2,0.7,5037,41.8,0.628023192
"10166",2,0,"metropolitan",1,2,0.05,2150,4.75,0.680294024
"10167",2,0,"urban",1,2,0.7,950,0.59,0.752520471
"10168",2,0,"metropolitan",2,1,3.5,2623,14.25,0.707796411
"10169",1,0,"metropolitan",1,1,0.05,1075,3.43,2.789258684
"10170",4,2,"metropolitan",2,2,0.3,4170,22.8,0.27567269
"10171",2,0,"urban",1,1,0.05,1095,1.96,0.928028529
"10172",3,1,"metropolitan",2,2,0.05,2627,43.7,1.451348927
"10173",3,1,"metropolitan",2,2,0.05,2627,16.15,1.511615865
"10174",2,0,"metropolitan",0,1,1.5,2008,3.8,0.595728455
"10175",1,0,"urban",1,1,0.7,1844,14.25,1.786414308
"10176",5,3,"urban",2,2,0.15,6841,10.45,0.549216365
"10177",4,2,"metropolitan",1,1,0.3,2077,10.45,1.425533517
"10178",1,0,"metropolitan",1,1,0.7,1247,4.75,3.755932071
"10179",1,0,"metropolitan",0,1,0.3,1425,8.33,3.199899954
"10180",2,0,"urban",4,1,0.15,7566,2.85,0.235271978
"10181",2,0,"metropolitan",1,1,0.3,3292,7.22,0.38507624
"10182",3,0,"rural",3,3,0.3,3233,29.45,0.93620456
"10183",3,0,"rural",3,3,0.3,3233,25.65,1.220128555
"10184",3,0,"rural",3,3,0.3,3233,19,1.7160832
"10185",5,3,"urban",2,1,0.7,2160,6.46,0.454367909
"10186",3,1,"urban",2,2,0.3,3728,0.29,3.571856218
"10187",3,1,"urban",2,2,0.3,3728,19,3.631461815
"10188",5,1,"urban",1,2,0.05,2342,2.85,0.41624334
"10189",2,0,"metropolitan",2,1,0.15,2419,12.35,0.697847276
"10190",3,0,"metropolitan",1,2,0.15,5082,0.49,0.559289669
"10191",3,0,"metropolitan",1,2,0.15,5082,8.82,0.556717193
"10192",5,3,"urban",2,2,0.7,3372,38,0.53263615
"10193",3,1,"urban",2,1,0.05,1012,3.33,0.990632504
"10194",2,0,"metropolitan",1,1,0.05,3088,3.8,0.508298848
"10195",2,0,"metropolitan",1,1,0.05,3088,3.8,0.646983758
"10196",4,2,"metropolitan",2,1,0.05,4538,20.9,0.304832685
"10197",2,0,"urban",2,2,0.05,2222,23.75,0.403488347
"10198",2,0,"metropolitan",1,2,0.05,2582,5.42,0.442997561
"10199",2,0,"metropolitan",1,2,0.05,2582,9.93,0.481058199
"10200",2,0,"metropolitan",1,1,0.7,3899,37.05,0.616567003
"10201",2,0,"metropolitan",1,2,0.7,2160,13.54,0.451638822
"10202",2,0,"metropolitan",1,2,0.7,2160,8.55,0.468971478
"10203",3,0,"metropolitan",3,2,0.7,3000,38,0.383809191
"10204",3,0,"metropolitan",3,2,0.7,3000,15.34,0.369624037
"10205",5,3,"metropolitan",2,2,0.15,3391,3.8,0.751933521
"10206",5,3,"metropolitan",2,2,0.15,3391,3.8,0.751933521
"10207",5,3,"metropolitan",2,2,0.15,3391,16.25,0.67877518
"10208",4,0,"metropolitan",2,3,0.3,4298,54.15,0.272284839
"10209",4,1,"metropolitan",2,2,0.7,1644,23.75,0.304498623
"10210",4,1,"metropolitan",2,2,0.7,1644,9.5,0.656265966
"10211",3,0,"metropolitan",1,2,0.7,3753,20.31,0.421710302
"10212",3,0,"metropolitan",1,2,0.7,3753,8.57,0.536328086
"10213",4,1,"metropolitan",1,3,0.05,3067,1.47,0.438899048
"10214",4,1,"metropolitan",1,3,0.05,3067,14.25,0.360044898
"10215",2,0,"metropolitan",2,1,1.5,2137,10.17,0.358108393
"10216",3,0,"metropolitan",3,2,0.7,3946,0.95,0.922334908
"10217",4,0,"urban",3,3,0.3,2232,61.75,0.33839881
"10218",4,0,"urban",3,3,0.3,2232,38,0.329155169
"10219",3,0,"metropolitan",3,1,0.05,2031,23.75,0.383054136
"10220",3,0,"metropolitan",3,1,0.05,2031,23.75,1.058717571
"10221",2,0,"metropolitan",0,1,0.05,1879,16.25,0.353654775
"10222",1,0,"urban",1,1,0.7,1398,8.55,2.819072618
